"order_id","product_id","quantity","list_price","discount","id"
310,8,1,1799.99,0.2,875
311,17,2,429,0.05,876
311,5,2,1320.99,0.2,877
312,24,2,549.99,0.05,878
312,14,2,269.99,0.07,879
312,16,2,599.99,0.05,880
313,4,1,2899.99,0.07,881
313,10,2,1549,0.07,882
314,5,1,1320.99,0.07,883
314,9,1,2999.99,0.05,884
314,22,2,269.99,0.2,885
314,7,2,3999.99,0.07,886
315,11,1,1680.99,0.2,887
315,9,1,2999.99,0.1,888
316,2,2,749.99,0.2,889
316,16,2,599.99,0.1,890
316,20,1,599.99,0.1,891
316,19,1,449,0.2,892
316,17,1,429,0.05,893
317,10,1,1549,0.2,894
317,22,1,269.99,0.05,895
317,15,1,529.99,0.05,896
317,13,2,269.99,0.2,897
318,13,2,269.99,0.1,898
318,25,2,499.99,0.2,899
318,9,1,2999.99,0.05,900
319,11,1,1680.99,0.07,901
319,21,1,269.99,0.2,902
319,15,2,529.99,0.1,903
319,23,1,299.99,0.05,904
320,2,1,749.99,0.1,905
321,4,2,2899.99,0.2,906
321,12,2,549.99,0.2,907
321,26,1,599.99,0.2,908
321,23,2,299.99,0.2,909
322,13,2,269.99,0.2,910
322,21,1,269.99,0.07,911
323,13,2,269.99,0.07,912
323,26,2,599.99,0.1,913
324,2,2,749.99,0.1,914
324,17,1,429,0.2,915
324,22,2,269.99,0.2,916
324,19,1,449,0.05,917
324,12,1,549.99,0.05,918
325,7,1,3999.99,0.05,919
325,12,1,549.99,0.2,920
325,6,2,469.99,0.2,921
326,12,1,549.99,0.1,922
326,23,1,299.99,0.07,923
327,12,2,549.99,0.07,924
327,13,1,269.99,0.07,925
327,4,1,2899.99,0.05,926
328,6,2,469.99,0.1,927
329,14,2,269.99,0.07,928
329,8,2,1799.99,0.05,929
329,23,1,299.99,0.2,930
329,17,1,429,0.07,931
329,26,2,599.99,0.05,932
330,21,2,269.99,0.05,933
331,17,2,429,0.1,934
332,18,2,449,0.05,935
333,18,2,449,0.07,936
333,8,2,1799.99,0.05,937
333,3,1,999.99,0.2,938
334,16,2,599.99,0.2,939
334,9,1,2999.99,0.05,940
334,3,2,999.99,0.05,941
335,6,1,469.99,0.1,942
335,2,2,749.99,0.1,943
335,21,1,269.99,0.07,944
336,4,1,2899.99,0.1,945
336,12,1,549.99,0.2,946
337,18,1,449,0.05,947
337,4,1,2899.99,0.05,948
338,6,2,469.99,0.07,949
338,10,1,1549,0.07,950
338,22,1,269.99,0.1,951
338,11,2,1680.99,0.07,952
338,9,1,2999.99,0.05,953
339,13,1,269.99,0.1,954
339,15,2,529.99,0.05,955
340,11,1,1680.99,0.05,956
340,24,1,549.99,0.05,957
340,13,2,269.99,0.1,958
340,12,2,549.99,0.07,959
340,10,2,1549,0.1,960
341,23,2,299.99,0.05,961
342,26,1,599.99,0.07,962
342,9,1,2999.99,0.2,963
342,16,2,599.99,0.1,964
343,20,2,599.99,0.2,965
343,25,1,499.99,0.05,966
343,5,2,1320.99,0.05,967
343,10,1,1549,0.1,968
344,22,1,269.99,0.05,969
344,18,2,449,0.07,970
344,14,1,269.99,0.2,971
345,18,2,449,0.1,972
345,24,2,549.99,0.07,973
346,13,1,269.99,0.07,974
346,23,1,299.99,0.2,975
346,21,1,269.99,0.1,976
346,15,1,529.99,0.05,977
346,18,2,449,0.05,978
347,23,1,299.99,0.07,979
348,5,2,1320.99,0.05,980
348,15,2,529.99,0.07,981
349,20,2,599.99,0.2,982
350,6,2,469.99,0.05,983
350,20,1,599.99,0.07,984
350,3,1,999.99,0.07,985
351,4,2,2899.99,0.05,986
351,24,2,549.99,0.1,987
351,20,1,599.99,0.2,988
351,22,2,269.99,0.07,989
352,11,1,1680.99,0.2,990
352,14,1,269.99,0.2,991
353,2,2,749.99,0.2,992
354,21,1,269.99,0.2,993
354,19,1,449,0.05,994
355,16,1,599.99,0.1,995
355,14,2,269.99,0.07,996
356,23,2,299.99,0.05,997
356,4,1,2899.99,0.05,998
356,13,1,269.99,0.05,999
357,17,2,429,0.05,1000
357,21,2,269.99,0.07,1001
357,24,1,549.99,0.07,1002
357,9,1,2999.99,0.05,1003
358,21,2,269.99,0.1,1004
358,6,2,469.99,0.07,1005
358,8,2,1799.99,0.05,1006
358,18,2,449,0.1,1007
359,15,2,529.99,0.07,1008
359,9,2,2999.99,0.07,1009
359,7,2,3999.99,0.2,1010
360,26,1,599.99,0.05,1011
360,7,2,3999.99,0.2,1012
360,13,2,269.99,0.05,1013
360,25,1,499.99,0.1,1014
361,24,2,549.99,0.05,1015
361,6,2,469.99,0.1,1016
361,11,1,1680.99,0.1,1017
362,2,1,749.99,0.07,1018
363,21,2,269.99,0.1,1019
363,14,1,269.99,0.07,1020
363,15,1,529.99,0.1,1021
363,20,1,599.99,0.2,1022
364,25,2,499.99,0.05,1023
365,24,2,549.99,0.07,1024
366,21,1,269.99,0.1,1025
366,4,1,2899.99,0.07,1026
366,16,2,599.99,0.2,1027
367,26,2,599.99,0.1,1028
367,14,1,269.99,0.05,1029
367,10,2,1549,0.05,1030
368,5,1,1320.99,0.2,1031
368,10,2,1549,0.2,1032
368,21,2,269.99,0.1,1033
368,19,1,449,0.05,1034
369,10,2,1549,0.07,1035
370,25,2,499.99,0.05,1036
370,4,2,2899.99,0.1,1037
371,14,1,269.99,0.2,1038
371,12,1,549.99,0.2,1039
372,11,1,1680.99,0.05,1040
372,14,2,269.99,0.1,1041
372,5,1,1320.99,0.1,1042
373,8,2,1799.99,0.05,1043
373,22,1,269.99,0.1,1044
373,19,2,449,0.2,1045
373,12,1,549.99,0.1,1046
373,13,1,269.99,0.1,1047
374,10,1,1549,0.1,1048
374,7,1,3999.99,0.07,1049
375,21,2,269.99,0.05,1050
375,2,2,749.99,0.05,1051
375,4,2,2899.99,0.07,1052
375,12,2,549.99,0.05,1053
376,2,2,749.99,0.07,1054
376,23,2,299.99,0.1,1055
377,8,1,1799.99,0.05,1056
377,14,1,269.99,0.07,1057
378,26,2,599.99,0.05,1058
379,9,1,2999.99,0.07,1059
379,16,1,599.99,0.2,1060
380,16,1,599.99,0.05,1061
380,11,2,1680.99,0.05,1062
381,21,2,269.99,0.07,1063
382,8,1,1799.99,0.1,1064
382,9,1,2999.99,0.1,1065
382,13,1,269.99,0.07,1066
383,19,1,449,0.07,1067
383,22,2,269.99,0.05,1068
383,13,1,269.99,0.1,1069
383,21,2,269.99,0.05,1070
383,14,1,269.99,0.1,1071
384,20,1,599.99,0.1,1072
384,21,2,269.99,0.2,1073
384,8,1,1799.99,0.05,1074
384,15,1,529.99,0.1,1075
384,4,1,2899.99,0.2,1076
385,21,1,269.99,0.07,1077
385,7,2,3999.99,0.2,1078
385,26,2,599.99,0.05,1079
386,8,1,1799.99,0.2,1080
386,3,2,999.99,0.05,1081
386,16,2,599.99,0.2,1082
387,18,1,449,0.2,1083
388,19,2,449,0.2,1084
388,13,2,269.99,0.07,1085
388,2,1,749.99,0.07,1086
388,11,1,1680.99,0.1,1087
389,2,1,749.99,0.07,1088
389,15,2,529.99,0.07,1089
389,10,2,1549,0.05,1090
389,5,1,1320.99,0.05,1091
389,9,1,2999.99,0.2,1092
390,23,1,299.99,0.05,1093
390,7,2,3999.99,0.07,1094
390,9,1,2999.99,0.05,1095
391,8,1,1799.99,0.07,1096
391,5,2,1320.99,0.2,1097
391,24,2,549.99,0.07,1098
392,14,2,269.99,0.1,1099
392,3,2,999.99,0.05,1100
393,6,2,469.99,0.2,1101
394,23,1,299.99,0.05,1102
394,16,1,599.99,0.2,1103
394,14,2,269.99,0.2,1104
395,14,1,269.99,0.05,1105
396,12,1,549.99,0.1,1106
396,25,2,499.99,0.05,1107
396,5,1,1320.99,0.2,1108
397,7,1,3999.99,0.05,1109
398,8,2,1799.99,0.05,1110
398,18,2,449,0.05,1111
398,25,1,499.99,0.2,1112
398,17,1,429,0.05,1113
399,25,1,499.99,0.05,1114
399,11,2,1680.99,0.05,1115
399,14,1,269.99,0.1,1116
400,24,2,549.99,0.07,1117
400,9,1,2999.99,0.2,1118
400,3,2,999.99,0.2,1119
401,23,1,299.99,0.2,1120
401,10,2,1549,0.2,1121
402,6,2,469.99,0.07,1122
402,5,1,1320.99,0.07,1123
402,26,1,599.99,0.05,1124
403,12,2,549.99,0.1,1125
403,7,2,3999.99,0.2,1126
403,22,2,269.99,0.05,1127
403,24,1,549.99,0.2,1128
404,9,1,2999.99,0.07,1129
404,25,2,499.99,0.05,1130
404,16,2,599.99,0.2,1131
405,3,2,999.99,0.2,1132
405,10,2,1549,0.1,1133
405,14,2,269.99,0.07,1134
406,4,1,2899.99,0.2,1135
407,20,1,599.99,0.2,1136
407,5,1,1320.99,0.05,1137
408,18,1,449,0.2,1138
408,3,1,999.99,0.07,1139
408,2,2,749.99,0.07,1140
408,17,2,429,0.2,1141
409,15,1,529.99,0.07,1142
409,16,2,599.99,0.2,1143
409,21,1,269.99,0.05,1144
410,25,1,499.99,0.1,1145
410,9,2,2999.99,0.05,1146
410,24,2,549.99,0.1,1147
411,2,1,749.99,0.07,1148
411,26,2,599.99,0.05,1149
412,7,1,3999.99,0.1,1150
412,24,1,549.99,0.07,1151
412,17,1,429,0.1,1152
413,8,2,1799.99,0.05,1153
413,25,1,499.99,0.1,1154
413,9,1,2999.99,0.07,1155
414,4,2,2899.99,0.1,1156
415,3,1,999.99,0.07,1157
415,23,2,299.99,0.2,1158
415,5,1,1320.99,0.2,1159
415,6,2,469.99,0.05,1160
416,22,1,269.99,0.07,1161
416,14,1,269.99,0.07,1162
416,24,1,549.99,0.1,1163
417,26,2,599.99,0.07,1164
417,6,2,469.99,0.07,1165
418,12,1,549.99,0.05,1166
418,20,1,599.99,0.05,1167
419,9,1,2999.99,0.05,1168
420,17,2,429,0.2,1169
420,15,2,529.99,0.1,1170
420,3,2,999.99,0.05,1171
421,6,2,469.99,0.07,1172
421,3,2,999.99,0.2,1173
421,20,2,599.99,0.2,1174
421,4,1,2899.99,0.07,1175
421,23,2,299.99,0.2,1176
422,20,2,599.99,0.05,1177
423,8,2,1799.99,0.05,1178
423,17,1,429,0.2,1179
423,23,2,299.99,0.07,1180
423,2,1,749.99,0.2,1181
424,22,1,269.99,0.1,1182
424,6,1,469.99,0.05,1183
425,6,1,469.99,0.1,1184
425,21,2,269.99,0.07,1185
425,19,1,449,0.05,1186
426,10,1,1549,0.1,1187
426,23,2,299.99,0.05,1188
427,12,2,549.99,0.07,1189
427,15,2,529.99,0.1,1190
427,26,2,599.99,0.07,1191
428,5,2,1320.99,0.2,1192
428,14,1,269.99,0.2,1193
429,11,1,1680.99,0.2,1194
429,4,2,2899.99,0.1,1195
429,5,2,1320.99,0.05,1196
429,6,1,469.99,0.07,1197
429,2,1,749.99,0.1,1198
430,22,2,269.99,0.1,1199
430,11,1,1680.99,0.07,1200
430,4,2,2899.99,0.2,1201
430,13,2,269.99,0.2,1202
430,8,1,1799.99,0.2,1203
431,14,2,269.99,0.2,1204
431,6,1,469.99,0.1,1205
431,18,1,449,0.2,1206
431,13,2,269.99,0.07,1207
431,19,1,449,0.07,1208
432,10,2,1549,0.2,1209
432,7,2,3999.99,0.05,1210
433,6,1,469.99,0.1,1211
433,10,1,1549,0.2,1212
433,24,1,549.99,0.1,1213
433,4,1,2899.99,0.2,1214
434,21,1,269.99,0.05,1215
434,20,1,599.99,0.1,1216
434,9,1,2999.99,0.2,1217
434,11,2,1680.99,0.07,1218
434,18,2,449,0.05,1219
435,22,1,269.99,0.05,1220
435,9,1,2999.99,0.05,1221
435,18,1,449,0.05,1222
436,3,1,999.99,0.05,1223
436,23,1,299.99,0.2,1224
437,3,1,999.99,0.05,1225
437,10,1,1549,0.05,1226
437,8,2,1799.99,0.05,1227
438,4,1,2899.99,0.07,1228
438,22,1,269.99,0.1,1229
438,8,2,1799.99,0.05,1230
438,13,2,269.99,0.05,1231
439,6,2,469.99,0.07,1232
439,7,2,3999.99,0.05,1233
440,19,2,449,0.07,1234
440,4,2,2899.99,0.07,1235
441,12,1,549.99,0.07,1236
441,15,1,529.99,0.1,1237
442,16,2,599.99,0.07,1238
442,26,2,599.99,0.2,1239
442,6,2,469.99,0.2,1240
443,5,1,1320.99,0.05,1241
443,26,1,599.99,0.2,1242
444,22,1,269.99,0.07,1243
444,15,2,529.99,0.07,1244
444,20,2,599.99,0.05,1245
444,16,1,599.99,0.1,1246
444,10,2,1549,0.2,1247
445,7,1,3999.99,0.2,1248
445,16,1,599.99,0.07,1249
445,23,1,299.99,0.2,1250
446,22,1,269.99,0.2,1251
446,16,2,599.99,0.07,1252
447,4,2,2899.99,0.05,1253
447,3,1,999.99,0.1,1254
447,8,1,1799.99,0.07,1255
448,13,2,269.99,0.05,1256
448,6,2,469.99,0.05,1257
449,17,2,429,0.05,1258
449,2,1,749.99,0.05,1259
449,7,2,3999.99,0.07,1260
449,26,2,599.99,0.2,1261
450,24,1,549.99,0.05,1262
450,12,1,549.99,0.07,1263
450,5,1,1320.99,0.1,1264
451,14,2,269.99,0.05,1265
452,11,1,1680.99,0.05,1266
452,16,1,599.99,0.05,1267
452,7,2,3999.99,0.1,1268
452,8,1,1799.99,0.1,1269
453,23,1,299.99,0.05,1270
453,20,2,599.99,0.2,1271
453,4,1,2899.99,0.2,1272
454,25,2,499.99,0.07,1273
454,13,2,269.99,0.05,1274
454,24,2,549.99,0.1,1275
455,9,1,2999.99,0.05,1276
456,17,2,429,0.07,1277
456,23,1,299.99,0.07,1278
457,24,2,549.99,0.07,1279
457,2,1,749.99,0.05,1280
457,7,2,3999.99,0.1,1281
457,17,1,429,0.2,1282
458,2,1,749.99,0.2,1283
458,21,2,269.99,0.07,1284
458,11,1,1680.99,0.1,1285
458,24,1,549.99,0.2,1286
458,3,2,999.99,0.2,1287
459,11,1,1680.99,0.2,1288
460,19,1,449,0.05,1289
460,18,2,449,0.07,1290
460,4,1,2899.99,0.2,1291
460,22,2,269.99,0.1,1292
461,16,1,599.99,0.07,1293
461,4,1,2899.99,0.2,1294
461,8,2,1799.99,0.05,1295
461,24,1,549.99,0.1,1296
461,18,2,449,0.1,1297
462,12,2,549.99,0.1,1298
463,13,2,269.99,0.07,1299
464,7,1,3999.99,0.1,1300
465,6,2,469.99,0.1,1301
465,25,2,499.99,0.1,1302
466,19,2,449,0.2,1303
466,6,1,469.99,0.2,1304
466,7,2,3999.99,0.05,1305
466,15,1,529.99,0.1,1306
466,5,1,1320.99,0.1,1307
467,19,1,449,0.07,1308
467,10,1,1549,0.07,1309
467,22,2,269.99,0.1,1310
467,17,2,429,0.07,1311
467,11,1,1680.99,0.1,1312
468,19,1,449,0.1,1313
468,9,2,2999.99,0.05,1314
468,10,2,1549,0.05,1315
468,25,1,499.99,0.1,1316
469,8,2,1799.99,0.1,1317
469,4,1,2899.99,0.07,1318
469,15,2,529.99,0.2,1319
470,18,1,449,0.05,1320
470,13,1,269.99,0.05,1321
470,8,2,1799.99,0.2,1322
471,14,1,269.99,0.2,1323
471,13,2,269.99,0.05,1324
472,15,1,529.99,0.1,1325
472,21,2,269.99,0.1,1326
473,26,1,599.99,0.07,1327
474,19,2,449,0.05,1328
474,11,1,1680.99,0.2,1329
475,17,2,429,0.07,1330
475,26,2,599.99,0.2,1331
475,25,1,499.99,0.2,1332
476,22,2,269.99,0.07,1333
476,4,2,2899.99,0.2,1334
476,11,2,1680.99,0.07,1335
476,20,2,599.99,0.05,1336
477,6,1,469.99,0.1,1337
477,10,1,1549,0.05,1338
478,21,2,269.99,0.07,1339
479,26,1,599.99,0.07,1340
479,12,1,549.99,0.05,1341
479,21,1,269.99,0.2,1342
479,7,1,3999.99,0.05,1343
479,10,1,1549,0.2,1344
480,4,1,2899.99,0.05,1345
480,15,1,529.99,0.05,1346
480,23,2,299.99,0.07,1347
481,13,2,269.99,0.2,1348
481,16,2,599.99,0.07,1349
481,9,2,2999.99,0.1,1350
482,13,1,269.99,0.2,1351
482,14,1,269.99,0.1,1352
483,17,1,429,0.07,1353
484,8,2,1799.99,0.1,1354
484,24,1,549.99,0.05,1355
484,9,2,2999.99,0.05,1356
484,6,1,469.99,0.2,1357
485,13,1,269.99,0.1,1358
485,26,2,599.99,0.05,1359
486,9,1,2999.99,0.07,1360
486,23,2,299.99,0.05,1361
487,6,1,469.99,0.2,1362
488,13,2,269.99,0.07,1363
488,23,2,299.99,0.05,1364
488,22,1,269.99,0.05,1365
489,8,2,1799.99,0.1,1366
490,12,1,549.99,0.1,1367
490,23,1,299.99,0.05,1368
490,14,1,269.99,0.1,1369
490,13,2,269.99,0.07,1370
491,9,2,2999.99,0.2,1371
491,21,2,269.99,0.05,1372
491,15,2,529.99,0.05,1373
492,6,1,469.99,0.1,1374
492,22,2,269.99,0.1,1375
492,26,1,599.99,0.05,1376
493,15,1,529.99,0.05,1377
493,18,2,449,0.05,1378
493,26,1,599.99,0.05,1379
494,23,1,299.99,0.1,1380
495,22,1,269.99,0.2,1381
495,9,1,2999.99,0.05,1382
496,23,1,299.99,0.2,1383
496,13,1,269.99,0.1,1384
496,21,2,269.99,0.2,1385
497,25,2,499.99,0.07,1386
498,24,1,549.99,0.07,1387
498,21,1,269.99,0.1,1388
498,10,1,1549,0.07,1389
499,11,1,1680.99,0.2,1390
499,15,1,529.99,0.07,1391
499,14,2,269.99,0.2,1392
499,20,2,599.99,0.1,1393
500,12,2,549.99,0.05,1394
500,14,1,269.99,0.2,1395
501,19,2,449,0.05,1396
501,8,1,1799.99,0.07,1397
501,14,1,269.99,0.1,1398
501,23,2,299.99,0.07,1399
502,13,1,269.99,0.05,1400
503,13,2,269.99,0.07,1401
503,10,1,1549,0.05,1402
504,24,2,549.99,0.1,1403
504,2,2,749.99,0.05,1404
505,26,1,599.99,0.2,1405
506,25,1,499.99,0.1,1406
506,7,1,3999.99,0.07,1407
507,11,2,1680.99,0.05,1408
507,13,2,269.99,0.07,1409
507,20,2,599.99,0.1,1410
508,8,1,1799.99,0.05,1411
508,2,2,749.99,0.05,1412
508,10,2,1549,0.05,1413
508,25,1,499.99,0.07,1414
509,23,2,299.99,0.2,1415
509,4,2,2899.99,0.05,1416
510,17,1,429,0.1,1417
511,22,2,269.99,0.05,1418
511,13,1,269.99,0.1,1419
512,21,1,269.99,0.07,1420
513,7,1,3999.99,0.07,1421
513,13,1,269.99,0.2,1422
513,23,1,299.99,0.07,1423
514,18,2,449,0.2,1424
514,17,2,429,0.07,1425
515,8,1,1799.99,0.07,1426
515,5,1,1320.99,0.1,1427
515,25,2,499.99,0.07,1428
515,6,2,469.99,0.2,1429
516,7,1,3999.99,0.05,1430
516,5,2,1320.99,0.1,1431
517,21,2,269.99,0.07,1432
518,16,2,599.99,0.2,1433
518,5,2,1320.99,0.05,1434
518,25,2,499.99,0.05,1435
518,15,2,529.99,0.2,1436
518,11,2,1680.99,0.07,1437
519,6,1,469.99,0.07,1438
519,16,1,599.99,0.1,1439
519,23,2,299.99,0.05,1440
519,18,2,449,0.2,1441
519,7,1,3999.99,0.05,1442
520,26,1,599.99,0.1,1443
520,24,1,549.99,0.2,1444
520,10,1,1549,0.07,1445
521,5,1,1320.99,0.2,1446
521,14,1,269.99,0.2,1447
522,4,2,2899.99,0.07,1448
522,22,2,269.99,0.07,1449
522,21,1,269.99,0.05,1450
523,12,1,549.99,0.2,1451
523,20,1,599.99,0.05,1452
523,5,2,1320.99,0.1,1453
523,16,2,599.99,0.07,1454
524,11,1,1680.99,0.07,1455
524,2,1,749.99,0.05,1456
524,9,1,2999.99,0.2,1457
524,3,2,999.99,0.07,1458
524,26,1,599.99,0.05,1459
525,9,2,2999.99,0.07,1460
525,6,2,469.99,0.07,1461
525,10,1,1549,0.1,1462
526,3,2,999.99,0.1,1463
526,8,1,1799.99,0.1,1464
526,21,1,269.99,0.05,1465
526,15,1,529.99,0.07,1466
527,18,2,449,0.07,1467
527,4,1,2899.99,0.2,1468
527,19,1,449,0.1,1469
527,9,2,2999.99,0.2,1470
528,21,2,269.99,0.05,1471
529,12,2,549.99,0.07,1472
530,2,2,749.99,0.05,1473
530,4,1,2899.99,0.07,1474
530,6,2,469.99,0.2,1475
531,6,1,469.99,0.2,1476
531,12,2,549.99,0.2,1477
531,25,1,499.99,0.07,1478
532,17,2,429,0.07,1479
532,16,2,599.99,0.2,1480
532,12,1,549.99,0.1,1481
533,4,1,2899.99,0.2,1482
533,12,2,549.99,0.1,1483
533,10,1,1549,0.2,1484
533,25,1,499.99,0.05,1485
534,21,2,269.99,0.05,1486
534,9,2,2999.99,0.05,1487
534,2,1,749.99,0.07,1488
534,24,2,549.99,0.1,1489
535,24,1,549.99,0.05,1490
535,15,1,529.99,0.1,1491
535,22,2,269.99,0.1,1492
536,22,1,269.99,0.1,1493
536,2,1,749.99,0.1,1494
536,12,2,549.99,0.05,1495
536,14,1,269.99,0.07,1496
537,10,1,1549,0.05,1497
537,26,1,599.99,0.05,1498
537,17,2,429,0.1,1499
537,25,2,499.99,0.2,1500
538,2,2,749.99,0.2,1501
539,9,2,2999.99,0.1,1502
539,23,1,299.99,0.05,1503
539,21,2,269.99,0.07,1504
540,19,1,449,0.1,1505
540,26,2,599.99,0.1,1506
540,23,2,299.99,0.07,1507
541,22,2,269.99,0.05,1508
542,16,2,599.99,0.2,1509
542,9,1,2999.99,0.1,1510
542,20,1,599.99,0.1,1511
542,19,2,449,0.2,1512
543,25,1,499.99,0.2,1513
543,18,1,449,0.2,1514
543,26,2,599.99,0.05,1515
544,12,1,549.99,0.05,1516
544,17,1,429,0.1,1517
544,21,1,269.99,0.05,1518
545,25,2,499.99,0.2,1519
545,6,1,469.99,0.07,1520
545,24,1,549.99,0.2,1521
545,20,2,599.99,0.07,1522
546,17,2,429,0.05,1523
546,8,1,1799.99,0.1,1524
546,18,2,449,0.07,1525
547,11,2,1680.99,0.05,1526
547,9,1,2999.99,0.2,1527
547,5,1,1320.99,0.1,1528
548,8,1,1799.99,0.1,1529
548,11,2,1680.99,0.07,1530
549,15,1,529.99,0.07,1531
549,16,1,599.99,0.05,1532
549,3,1,999.99,0.07,1533
549,7,1,3999.99,0.05,1534
549,13,2,269.99,0.1,1535
550,4,1,2899.99,0.05,1536
551,16,1,599.99,0.05,1537
551,26,1,599.99,0.07,1538
551,11,2,1680.99,0.2,1539
551,15,2,529.99,0.2,1540
552,23,1,299.99,0.2,1541
552,2,1,749.99,0.2,1542
552,24,1,549.99,0.2,1543
552,18,1,449,0.1,1544
552,19,2,449,0.2,1545
553,24,1,549.99,0.1,1546
553,18,2,449,0.07,1547
553,12,1,549.99,0.07,1548
554,3,2,999.99,0.07,1549
554,22,1,269.99,0.05,1550
554,4,2,2899.99,0.2,1551
555,8,1,1799.99,0.2,1552
555,7,1,3999.99,0.1,1553
555,20,2,599.99,0.07,1554
556,16,1,599.99,0.1,1555
556,4,2,2899.99,0.2,1556
557,9,2,2999.99,0.1,1557
557,10,1,1549,0.1,1558
558,7,1,3999.99,0.07,1559
558,16,1,599.99,0.07,1560
558,9,1,2999.99,0.1,1561
558,21,2,269.99,0.05,1562
558,10,2,1549,0.07,1563
559,15,2,529.99,0.1,1564
559,6,1,469.99,0.1,1565
559,7,2,3999.99,0.07,1566
560,16,1,599.99,0.05,1567
560,26,2,599.99,0.1,1568
561,15,2,529.99,0.05,1569
561,18,1,449,0.05,1570
561,5,1,1320.99,0.05,1571
561,17,2,429,0.07,1572
562,25,2,499.99,0.07,1573
562,26,1,599.99,0.05,1574
563,6,2,469.99,0.1,1575
563,19,1,449,0.05,1576
563,13,2,269.99,0.1,1577
564,4,1,2899.99,0.2,1578
564,15,1,529.99,0.2,1579
565,18,1,449,0.2,1580
565,25,2,499.99,0.1,1581
565,9,1,2999.99,0.05,1582
565,17,1,429,0.1,1583
566,24,2,549.99,0.07,1584
566,7,2,3999.99,0.2,1585
566,8,1,1799.99,0.1,1586
566,21,2,269.99,0.2,1587
567,9,1,2999.99,0.2,1588
567,5,1,1320.99,0.07,1589
568,5,1,1320.99,0.05,1590
568,10,1,1549,0.05,1591
569,16,1,599.99,0.05,1592
569,24,2,549.99,0.1,1593
570,18,1,449,0.07,1594
570,24,2,549.99,0.1,1595
570,3,2,999.99,0.2,1596
570,11,1,1680.99,0.1,1597
570,16,1,599.99,0.05,1598
571,4,1,2899.99,0.05,1599
571,9,1,2999.99,0.1,1600
572,3,1,999.99,0.05,1601
572,13,2,269.99,0.1,1602
572,11,2,1680.99,0.2,1603
573,2,1,749.99,0.2,1604
574,26,1,599.99,0.05,1605
574,13,2,269.99,0.1,1606
574,12,2,549.99,0.1,1607
574,23,2,299.99,0.1,1608
574,11,2,1680.99,0.05,1609
575,4,2,2899.99,0.07,1610
575,12,1,549.99,0.2,1611
576,9,1,2999.99,0.1,1612
577,3,2,999.99,0.2,1613
578,21,1,269.99,0.07,1614
578,25,2,499.99,0.2,1615
578,18,2,449,0.05,1616
578,8,2,1799.99,0.2,1617
579,7,2,3999.99,0.05,1618
579,6,1,469.99,0.2,1619
580,16,2,599.99,0.2,1620
580,15,1,529.99,0.07,1621
580,21,2,269.99,0.2,1622
580,9,2,2999.99,0.07,1623
580,19,1,449,0.2,1624
581,8,2,1799.99,0.07,1625
582,10,2,1549,0.2,1626
582,17,2,429,0.07,1627
583,15,2,529.99,0.2,1628
584,19,1,449,0.07,1629
584,23,1,299.99,0.07,1630
584,15,1,529.99,0.1,1631
584,22,1,269.99,0.05,1632
584,8,2,1799.99,0.07,1633
585,10,1,1549,0.2,1634
585,18,2,449,0.2,1635
585,15,1,529.99,0.05,1636
585,12,2,549.99,0.07,1637
586,11,2,1680.99,0.1,1638
586,23,2,299.99,0.2,1639
587,24,1,549.99,0.05,1640
587,23,1,299.99,0.05,1641
587,18,1,449,0.05,1642
587,21,1,269.99,0.2,1643
588,10,2,1549,0.07,1644
588,23,1,299.99,0.2,1645
589,15,2,529.99,0.05,1646
590,2,2,749.99,0.1,1647
590,20,1,599.99,0.07,1648
590,8,2,1799.99,0.05,1649
590,5,2,1320.99,0.1,1650
590,24,1,549.99,0.1,1651
591,16,2,599.99,0.05,1652
591,25,2,499.99,0.05,1653
591,2,2,749.99,0.1,1654
592,21,2,269.99,0.1,1655
592,16,1,599.99,0.05,1656
592,18,2,449,0.07,1657
593,3,2,999.99,0.1,1658
593,25,1,499.99,0.07,1659
594,26,1,599.99,0.1,1660
594,21,2,269.99,0.05,1661
595,4,1,2899.99,0.07,1662
595,19,2,449,0.07,1663
595,3,1,999.99,0.07,1664
595,10,1,1549,0.07,1665
595,26,2,599.99,0.05,1666
596,5,1,1320.99,0.05,1667
596,23,2,299.99,0.1,1668
596,9,1,2999.99,0.05,1669
597,17,2,429,0.2,1670
597,8,1,1799.99,0.07,1671
598,4,2,2899.99,0.05,1672
598,16,2,599.99,0.07,1673
598,14,1,269.99,0.1,1674
599,9,2,2999.99,0.05,1675
599,22,2,269.99,0.2,1676
599,23,1,299.99,0.07,1677
599,10,2,1549,0.1,1678
600,26,2,599.99,0.07,1679
600,4,1,2899.99,0.2,1680
600,18,2,449,0.07,1681
601,12,2,549.99,0.2,1682
602,15,2,529.99,0.05,1683
602,5,2,1320.99,0.07,1684
603,12,1,549.99,0.07,1685
603,4,1,2899.99,0.1,1686
604,10,2,1549,0.07,1687
604,9,2,2999.99,0.2,1688
605,19,1,449,0.07,1689
605,25,2,499.99,0.05,1690
605,13,2,269.99,0.2,1691
605,11,1,1680.99,0.2,1692
606,6,2,469.99,0.2,1693
606,18,2,449,0.05,1694
607,11,2,1680.99,0.2,1695
607,26,2,599.99,0.2,1696
607,14,1,269.99,0.07,1697
608,4,2,2899.99,0.2,1698
608,7,2,3999.99,0.1,1699
608,24,1,549.99,0.1,1700
609,10,1,1549,0.07,1701
609,7,1,3999.99,0.1,1702
609,22,2,269.99,0.1,1703
